,index,0,1,2,3,4,Answer,Words
17,17.0,A crystalline solid possess which one of the following property?,(a) Irregularity,(b) Non- symmetric,(c) Perfect geometric pattern,(d) non- stability,"(c) Perfect geometric pattern
Explanation:
A crystalline solid is one which possesses perfect geometry, high stability, symmetric and regularly arranged.",upper
18,18.0,Which of the following behaves both as a nucleophile and as an electrophile?,(a) CH3C ≡ N,(b) CH3OH,(c) CH2 = CHCH3,(d) CH3NH2,"(a) CH3C ≡ N
Explanation:
Due to the presence of a lone pair of electrons on N, CH3C ≡ N: acts as a nucleophile. Further due to greater electronegativity of N than C, the C atom of −C ≡ N carries a positive charge and hence behaves as an electrophile.",mass
19,,,,,,,,gnhence
20,,,,,,,,vapour
21,,,,,,,,geometric
22,,,,,,,,method
23,,,,,,,,group
24,,,,,,,,ignition
25,,,,,,,,posse
26,,,,,,,,show
27,,,,,,,,halogen
28,,,,,,,,salt
29,,,,,,,,molecular
30,,,,,,,,isopropyl
31,,,,,,,,mesonexplanationnmeso
32,,,,,,,,insulin
33,,,,,,,,ammonia
34,,,,,,,,cuo
35,,,,,,,,delocalization
36,,,,,,,,frac
37,,,,,,,,different
38,,,,,,,,high
39,,,,,,,,atomn
40,,,,,,,,dibasic
41,,,,,,,,minimum
42,,,,,,,,determine
43,,,,,,,,basicityn
45,,,,,,,,toluene
46,,,,,,,,nhence
47,,,,,,,,delocalized
48,,,,,,,,blue
49,,,,,,,,gmsntherefore
50,,,,,,,,mean
51,,,,,,,,tetrahedral
52,,,,,,,,electrophile
53,,,,,,,,bluish
54,,,,,,,,nexplanationnmass
55,,,,,,,,carius
56,,,,,,,,liberated
57,,,,,,,,asymmetric
58,,,,,,,,half
59,,,,,,,,element
60,,,,,,,,silvermass
61,,,,,,,,electronsnexplanationnduring
62,,,,,,,,arranged
63,,,,,,,,acidn
65,,,,,,,,polarised
66,,,,,,,,nas
67,,,,,,,,gaseoue
68,,,,,,,,refers
69,,,,,,,,stability
70,,,,,,,,amide
71,,,,,,,,compound
72,,,,,,,,shifting
73,,,,,,,,gnempirical
74,,,,,,,,acidnexplanationnhalogen
75,,,,,,,,charge
76,,,,,,,,revealed
77,,,,,,,,acid
78,,,,,,,,multiple
79,,,,,,,,carbon
80,,,,,,,,hence
81,,,,,,,,bond
82,,,,,,,,act
83,,,,,,,,turn
84,,,,,,,,chc
86,,,,,,,,conjugation
87,,,,,,,,propionic
88,,,,,,,,solvent
89,,,,,,,,alcoholnexplanationnchirality
90,,,,,,,,weight
91,,,,,,,,calculate
92,,,,,,,,geometry
93,,,,,,,,chclcooh
94,,,,,,,,property
95,,,,,,,,crystalline
96,,,,,,,,twist
97,,,,,,,,viscosity
98,,,,,,,,nstep
99,,,,,,,,taken
100,,,,,,,,bicyclo
101,,,,,,,,place
102,,,,,,,,butene
103,,,,,,,,mole
104,,,,,,,,attacking
105,,,,,,,,certainly
106,,,,,,,,symmetry
107,,,,,,,,upon
108,,,,,,,,effectnexplanationnthe
109,,,,,,,,racemic
110,,,,,,,,compensated
111,,,,,,,,irregularity
112,,,,,,,,meso
113,,,,,,,,chiral
114,,,,,,,,anion
115,,,,,,,,occurring
117,,,,,,,,bromo
118,,,,,,,,rotation
119,,,,,,,,behaves
120,,,,,,,,presence
121,,,,,,,,dimethyl
122,,,,,,,,placed
123,,,,,,,,equivalent
124,,,,,,,,leftnfrac
125,,,,,,,,whole
126,,,,,,,,acidic
127,,,,,,,,octanen
128,,,,,,,,nucleophile
130,,,,,,,,converted
131,,,,,,,,called
132,,,,,,,,nitrogen
133,,,,,,,,solid
134,,,,,,,,saltnstep
135,,,,,,,,effect
136,,,,,,,,developed
137,,,,,,,,benzoic
138,,,,,,,,produce
139,,,,,,,,must
140,,,,,,,,empirical
141,,,,,,,,density
142,,,,,,,,nature
143,,,,,,,,nexplanationnminimum
144,,,,,,,,organic
145,,,,,,,,regularly
146,,,,,,,,percentage
147,,,,,,,,represented
148,,,,,,,,dumas
149,,,,,,,,symmetric
150,,,,,,,,composition
151,,,,,,,,chair
152,,,,,,,,partially
153,,,,,,,,estimated
154,,,,,,,,perfect
155,,,,,,,,non
156,,,,,,,,absence
158,,,,,,,,electron
159,,,,,,,,atom
160,,,,,,,,copper
161,,,,,,,,optically
162,,,,,,,,cannot
163,,,,,,,,electronegativity
164,,,,,,,,present
165,,,,,,,,silver
166,,,,,,,,coloured
167,,,,,,,,chlorobenzene
168,,,,,,,,carboxylic
169,,,,,,,,gntherefore
170,,,,,,,,sodium
171,,,,,,,,structure
173,,,,,,,,gmnbasicity
174,,,,,,,,heating
175,,,,,,,,ammonium
176,,,,,,,,plane
177,,,,,,,,strongest
178,,,,,,,,due
179,,,,,,,,isobutyl
180,,,,,,,,left
181,,,,,,,,pair
182,,,,,,,,polarized
183,,,,,,,,lone
184,,,,,,,,active
185,,,,,,,,resonance
186,,,,,,,,boat
187,,,,,,,,brought
188,,,,,,,,two
189,,,,,,,,formula
190,,,,,,,,one
191,,,,,,,,cyanide
192,,,,,,,,polarizability
193,,,,,,,,residue
194,,,,,,,,may
195,,,,,,,,carry
196,,,,,,,,acetic
197,,,,,,,,inductive
198,,,,,,,,rigid
199,,,,,,,,salteq
200,,,,,,,,nnexplanationndue
201,,,,,,,,alkali
202,,,,,,,,gasnexplanationnnitrogen
203,,,,,,,,rcooh
204,,,,,,,,choh
205,,,,,,,,extent
206,,,,,,,,get
207,,,,,,,,requirement
208,,,,,,,,take
209,,,,,,,,halogennexplanationnhalogen
210,,,,,,,,electromeric
211,,,,,,,,carboxylate
212,,,,,,,,benzaldehyde
213,,,,,,,,thought
214,,,,,,,,difluoroacetic
215,,,,,,,,octanenexplanationnbicyclo
216,,,,,,,,egchcl
217,,,,,,,,greater
218,,,,,,,,known
219,,,,,,,,conformation
220,,,,,,,,ether
221,,,,,,,,hydrogen
222,,,,,,,,chonexplanationnas
223,,,,,,,,contains
225,,,,,,,,play
226,,,,,,,,displacement
228,,,,,,,,positive
230,,,,,,,,acidnstep
231,,,,,,,,right
232,,,,,,,,contain
233,,,,,,,,name
234,,,,,,,,methoxynitrobenzaldehyden
235,,,,,,,,gmnmass
236,,,,,,,,patternnexplanationna
237,,,,,,,,cho
238,,,,,,,,boatnexplanationnthe
239,,,,,,,,molecule
240,,,,,,,,pentanol
241,,,,,,,,ethernexplanationnethers
242,,,,,,,,chclcoohnexplanationnchfcooh
243,,,,,,,,gas
244,,,,,,,,chfcooh
245,,,,,,,,rotate
246,,,,,,,,methoxynitrobenzaldehydenexplanationniupac
247,,,,,,,,lower
249,,,,,,,,formic
250,,,,,,,,condition
251,,,,,,,,chch
252,,,,,,,,octane
253,,,,,,,,temporary
254,,,,,,,,intramolecular
255,,,,,,,,chnh
256,,,,,,,,sulphur
257,,,,,,,,aniline
258,,,,,,,,mixture
259,,,,,,,,gave
260,,,,,,,,increase
261,,,,,,,,light
262,,,,,,,,cyclohexane
263,,,,,,,,internally
264,,,,,,,,involves
266,,,,,,,,following
267,,,,,,,,green
268,,,,,,,,finally
269,,,,,,,,inactive
270,,,,,,,,hyper
271,,,,,,,,containing
272,,,,,,,,basicity
