,index,0,1,2,3,4,Answer,Words
10,10.0,The maximum number of hydrogen bonds that a molecule of water can have is,(a) 1,(b) 2,(c) 3,(d) 4,"(d) 4
Explanation:
Each water molecule can form a maximum of four hydrogen bonds with neighboring water molecules. The two hydrogens of the water molecule can form hydrogen bonds with other oxygens in ice, and the two lone pair of electrons on oxygen of the water molecule can attract other hydrogens in ice. Hence, 4 possible hydrogen bonds.",central
11,11.0,The number of types of bonds between two carbon atoms in calcium carbide is,"(a) Two sigma, two pi","(b) One sigma, two pi","(c) One sigma, one pi","(d) Two sigma, one pi","(b) One sigma, two pi
Explanation:
A single bond between two atoms is always considered as sigma bond.
A double bond between two atoms is always considered as one sigma and one pi bond
A triple bond between two atoms is always considered as one sigma bond and two pi bonds.
So according to the given structure CaC2 (Calcium carbide) has 1 sigma and 2 pi bonds",bipyramidaln
12,12.0,Based on lattice enthalpy and other considerations which one the following alkali metals chlorides is expected to have the higher melting point?,(a) RbCl,(b) KCl,(c) NaCl,(d) LiCl,"(c) NaCl
Explanation:
The highest melting point will be NaCl, it is because, the lattice energy decreases as the size of alkali metal increases so going down the group the melting point decreases, but due to the covalent bonding in LiCl, its melting point is lower than NaCl and so NaCl is expected to have maximum melting point in the alkali chlorides.​",
13,13.0,Dipole-induced dipole interactions are present in which of the following pairs?,(a) H2O and alcohol,(b) Cl2 and CCl4,(c) HCl and He atoms,(d) SiF4 and He atoms,"(c) HCl and He atoms
Explanation:
HCl is polar (μ ≠ 0) and He is non-polar (μ = 0) gives dipole-induced dipole interaction.",
14,14.0,"Among the following mixtures, dipole-dipole as the major interaction, is present in",(a) benzene and ethanol,(b) acetonitrile and acetone,(c) KCl and water,(d) benzene and carbon tetrachloride,"(b) acetonitrile and acetone
Explanation:
Dipole-dipole interactions occur among the polar molecules. Polar molecules have permanent dipoles. The positive pole of one molecule is thus attracted by the negative pole of the other molecule. The magnitude of dipole-dipole forces in different polar molecules is predicted on the basis of the polarity of the molecules, which in turn depends upon the electro negativities of the atoms present in the molecule and the geometry of the molecule (in case of polyatomic molecules, containing more than two atoms in a molecule).",dipoledipole
15,15.0,"The charge/size ratio of a cation determines its polarizing power. Which one of the following sequences represents the increasing order of the polarizing order of the polarizing power of the cationic species, K+, Ca++, Mg2+, Be2+?",(a) Ca2+ < Mg2+ < Be+ < K+,(b) Mg2+ < Be2+ < K+ < Ca2+,(c) Be2+ < K+ < Ca2+ < Mg2+,(d) K+ < Ca2+ < Mg2+ < Be2+,"(d) K+ < Ca2+ < Mg2+ < Be2+
Explanation:
High charge and small size of the cations increases polarisation.
As the size of the given cations decreases as
K+ > Ca2+ > Mg2+ > Be2+
Hence, polarising power decreases as K+ < Ca2+ < Mg2+ < Be2+",mass
16,16.0,The species having pyramidal shape is,(a) SO3,(b) BrF3,(c) SiO32-,(d) OSF2,"(d) OSF2
Explanation:
The species having a pyramidal shape according to VSEPR theory is OSF2. The central S atom has 3 bonding domains (one S = O double bond and two S−F single bonds) and one lone pair of electrons.",lattice
17,17.0,The structure of IF7 is,(a) Pentagonal bipyramid,(b) Square pyramid,(c) Trigonal bipyramid,(d) Octahedral,"(a) Pentagonal bipyramid
Explanation:
IF7 Hybridization is sp³d³
Structure is Pentagonal bipyramidal.
",size
18,18.0,The outer orbitals of C in ethene molecule can be considered to be hybridized to give three equivalent sp² orbitals. The total number of sigma (s) and pi (p) bonds in ethene molecule is,(a) 1 sigma (s) and 2 pi (p) bonds,(b) 3 sigma (s) and 2 pi (p) bonds,(c) 4 sigma (s) and 1 pi (p) bonds,(d) 5 sigma (s) and 1 pi (p) bonds,"(d) 5 sigma (s) and 1 pi (p) bonds
Explanation:
According to valence bond theory, two atoms form a covalent bond through the overlap of individual half-filled valence atomic orbitals, each containing one unpaired electron. In ethene, each hydrogen atom has one unpaired electron and each carbon is sp² hybridized with one electron each sp² orbital. The fourth electron is in the p orbital that will form the pi bond. The bond order for ethene is simply the number of bonds between each atom: the carbon-carbon bond has a bond order of two, and each carbon-hydrogen bond has a bond order of one.",always
19,19.0,Which of the following is a linear molecule?,(a) ClO2,(b) CO2,(c) NO2,(d) SO2,"(b) CO2
Explanation:
The steric number of central atom of a linear molecule is two. It has two bonded atoms and zero lone pair. All the molecules have two bonded atoms. Thus, we need to work out the number of lone pairs.
In ClO2, the central atom Cl has 7 valence electrons. Four are used up to form 4 bonds with O atoms. Three are non-bonding electrons. Thus, along with an odd electron, it has a lone pair.
In CO2, the central C atom has 4 valence electrons. All are used up to form four bonds with O atoms. Thus, it has zero lone pair.
In NO2, the central N atom has 5 valence electrons. Four are used up to form bonds with oxygen atoms. Thus, one electron is left as an odd electron.
In SO2, the central S atom has 6 valence electrons. Four are used up to form bonds with oxygen atoms. Two nonbonding electrons form one lone pair.",bonded
20,,,,,,,,odd
21,,,,,,,,group
22,,,,,,,,valence
23,,,,,,,,orbitals
24,,,,,,,,energy
25,,,,,,,,molecular
26,,,,,,,,pole
27,,,,,,,,trigonal
28,,,,,,,,orbit
29,,,,,,,,dipole
30,,,,,,,,release
31,,,,,,,,different
34,,,,,,,,conexplanationnthe
35,,,,,,,,minimum
36,,,,,,,,bondna
37,,,,,,,,ccl
38,,,,,,,,abnexplanationna
39,,,,,,,,melting
40,,,,,,,,water
41,,,,,,,,consideration
42,,,,,,,,chloride
43,,,,,,,,located
44,,,,,,,,value
45,,,,,,,,propane
46,,,,,,,,spdnstructure
47,,,,,,,,represents
48,,,,,,,,element
49,,,,,,,,methylpropane
50,,,,,,,,atomsnexplanationnhcl
51,,,,,,,,length
52,,,,,,,,need
54,,,,,,,,compound
55,,,,,,,,neighboring
56,,,,,,,,methylbutane
57,,,,,,,,bonding
58,,,,,,,,dimensional
59,,,,,,,,decrease
60,,,,,,,,brf
61,,,,,,,,pyramid
62,,,,,,,,charge
63,,,,,,,,acid
64,,,,,,,,rbcl
65,,,,,,,,asnk
66,,,,,,,,octahedral
67,,,,,,,,chloridesub
68,,,,,,,,cationic
69,,,,,,,,thus
70,,,,,,,,carbon
71,,,,,,,,bondsnexplanationnaccording
72,,,,,,,,hence
73,,,,,,,,bond
74,,,,,,,,turn
75,,,,,,,,increasing
76,,,,,,,,licl
77,,,,,,,,butane
78,,,,,,,,square
79,,,,,,,,pairnin
80,,,,,,,,geometry
81,,,,,,,,acetamide
82,,,,,,,,nal
83,,,,,,,,nexplanationneach
84,,,,,,,,propene
85,,,,,,,,metal
86,,,,,,,,unpaired
87,,,,,,,,hybridized
88,,,,,,,,rule
89,,,,,,,,molnthe
90,,,,,,,,nucleus
91,,,,,,,,polarity
92,,,,,,,,bondsnso
93,,,,,,,,maximum
94,,,,,,,,cation
95,,,,,,,,none
96,,,,,,,,tetrachloride
97,,,,,,,,negative
99,,,,,,,,upon
100,,,,,,,,electro
101,,,,,,,,lead
102,,,,,,,,polar
103,,,,,,,,oxygen
104,,,,,,,,pinexplanationna
105,,,,,,,,according
106,,,,,,,,order
107,,,,,,,,propyne
108,,,,,,,,fourth
109,,,,,,,,dipoleinduced
110,,,,,,,,shape
111,,,,,,,,covalent
112,,,,,,,,therefore
113,,,,,,,,spnexplanationnsp
114,,,,,,,,bipyramid
115,,,,,,,,work
116,,,,,,,,nexplanationnbenalsionthe
118,,,,,,,,hybrid
119,,,,,,,,benzene
120,,,,,,,,equivalent
121,,,,,,,,carboncarbon
122,,,,,,,,halffilled
124,,,,,,,,hybridised
125,,,,,,,,know
126,,,,,,,,sio
127,,,,,,,,ethene
128,,,,,,,,osf
129,,,,,,,,ethanol
130,,,,,,,,acetonitrile
131,,,,,,,,sif
132,,,,,,,,sncl
133,,,,,,,,along
134,,,,,,,,branchingnthe
135,,,,,,,,determines
136,,,,,,,,character
137,,,,,,,,bipyramidnexplanationnif
138,,,,,,,,angular
140,,,,,,,,density
141,,,,,,,,alcl
142,,,,,,,,outermost
143,,,,,,,,linear
144,,,,,,,,carbide
145,,,,,,,,polarizing
146,,,,,,,,oxidation
147,,,,,,,,ionic
148,,,,,,,,interaction
149,,,,,,,,given
150,,,,,,,,considered
151,,,,,,,,attract
152,,,,,,,,basis
153,,,,,,,,away
154,,,,,,,,octet
155,,,,,,,,higher
156,,,,,,,,elementnbe
157,,,,,,,,spnexplanationnthe
158,,,,,,,,bent
159,,,,,,,,electron
160,,,,,,,,atom
161,,,,,,,,npentanenexplanationnboiling
162,,,,,,,,going
163,,,,,,,,type
164,,,,,,,,nexplanationnin
166,,,,,,,,possible
168,,,,,,,,specie
169,,,,,,,,electronnin
171,,,,,,,,simply
172,,,,,,,,give
173,,,,,,,,magnitude
174,,,,,,,,present
175,,,,,,,,hybridisation
176,,,,,,,,complete
178,,,,,,,,triple
179,,,,,,,,structure
180,,,,,,,,shown
181,,,,,,,,calcium
182,,,,,,,,mgcl
183,,,,,,,,plane
184,,,,,,,,aubb
185,,,,,,,,vshape
186,,,,,,,,lone
187,,,,,,,,due
188,,,,,,,,hcl
189,,,,,,,,individual
190,,,,,,,,pair
191,,,,,,,,angle
192,,,,,,,,around
193,,,,,,,,spd
194,,,,,,,,acetone
195,,,,,,,,left
196,,,,,,,,zero
197,,,,,,,,pyramidal
198,,,,,,,,one
199,,,,,,,,two
200,,,,,,,,formula
201,,,,,,,,polyatomic
202,,,,,,,,ratio
203,,,,,,,,atomic
204,,,,,,,,acetic
205,,,,,,,,outer
206,,,,,,,,acetonenexplanationndipoledipole
207,,,,,,,,alkali
208,,,,,,,,force
210,,,,,,,,ice
211,,,,,,,,osfnexplanationnthe
212,,,,,,,,steric
213,,,,,,,,molnmethylpropane
214,,,,,,,,extent
215,,,,,,,,planar
216,,,,,,,,space
217,,,,,,,,lowest
218,,,,,,,,pairsnin
219,,,,,,,,double
220,,,,,,,,clo
221,,,,,,,,nsince
222,,,,,,,,octetnso
223,,,,,,,,naclnexplanationnthe
224,,,,,,,,vsepr
225,,,,,,,,number
226,,,,,,,,case
227,,,,,,,,alclnexplanationnwe
228,,,,,,,,antibonding
229,,,,,,,,attracted
230,,,,,,,,positive
231,,,,,,,,hydrogen
233,,,,,,,,overlap
234,,,,,,,,sigma
235,,,,,,,,benalsio
236,,,,,,,,contain
237,,,,,,,,permanent
238,,,,,,,,orbital
239,,,,,,,,nacl
240,,,,,,,,power
241,,,,,,,,three
242,,,,,,,,boiling
243,,,,,,,,polarisation
244,,,,,,,,chargesize
245,,,,,,,,benexplanationnhigh
246,,,,,,,,cac
247,,,,,,,,form
248,,,,,,,,molecule
249,,,,,,,,domain
250,,,,,,,,acetonitrilenexplanationnacetonitrile
251,,,,,,,,highest
252,,,,,,,,total
254,,,,,,,,lower
255,,,,,,,,pentagonal
256,,,,,,,,polarisationnas
257,,,,,,,,enthalpy
258,,,,,,,,fajans
259,,,,,,,,single
260,,,,,,,,state
261,,,,,,,,sulphur
262,,,,,,,,small
263,,,,,,,,kcl
264,,,,,,,,npentane
265,,,,,,,,theory
266,,,,,,,,nodal
267,,,,,,,,fecl
268,,,,,,,,mixture
269,,,,,,,,compoundsnthus
270,,,,,,,,increase
271,,,,,,,,negativity
272,,,,,,,,six
273,,,,,,,,expected
274,,,,,,,,sequence
275,,,,,,,,predicted
276,,,,,,,,propynenexplanationnthe
277,,,,,,,,point
279,,,,,,,,hybridization
280,,,,,,,,depends
281,,,,,,,,nsi
282,,,,,,,,carbonhydrogen
283,,,,,,,,following
284,,,,,,,,result
285,,,,,,,,polarising
286,,,,,,,,containing
287,,,,,,,,occur
