,index,0,1,2,3,4,Answer,Words
12,12.0,Which of the following statements is not correct?,(a) Some disinfectants can be used as antiseptic at low concehtration,(b) Aspirin is analgesic and natipyretic,(c) Norethindrone is an antihistamines,(d) Chloramphenicol is a broad spectrum antibiotic,(c) Norethindrone is an antihistamines,acetamidophenol
13,13.0,Terfenadine is commonly used as,(a) antihistamine,(b) antibiotic,(c) antimicrobial,(d) antifertility drug,(a) antihistamine,equanil
14,14.0,Which of the following statements is not correct about penicillin?,(a) Penicillin G has a narrow spectrum,(b) It is extracted from antibacterial fungus Penicillium,(c) Ampicillin and Amoxycilin are synthetic modification of penicillins,(d) It has bacteriostatic effect,(d) It has bacteriostatic effect,item
15,15.0,Which of the following will not act as antacid?,(a) Sodium hydrogencarbonate,(b) Magnesium hydroxide,(c) Sodium carbonate,(d) Aluminium hydroxide,(c) Sodium carbonate,alcoholwater
16,16.0,Barbiturates acts as,"(a) hypnotic i.e., sleep producing agents",(b) non-narcotic analesics,(c) activator of neurotransmitters,(d) antilallergic drugs,(a) hypnotic i.e. sleep producing agents,human
17,17.0,The term ‘broad spectrum antibiotics’ means,(a) bacterial antibiotics,(b) bacteriostatic antibiotics,(c) which kill or inhibit a wide range of gram -ve and gram +ve bacteria,(d) which kill or inhibit all types of gram +ve bacteria,(c) chloramphenicol,ofthe
18,18.0,The main constituents of dettol are,(a) chloramphenicol + glycerol,(b) 2-3% solution of iodine in alcohol,(c) 0.2% solution of phenol,(d) chloroxylenol and terpineol,(d) chloroxylenol and terpineol,vancomycin
19,19.0,A drug which is effective in curring malaria is,(a) aspirin,(b) quinine,(c) morphine,(d) analgin,(b) quinine,suffering
20,20.0,An ester which is used as a medicine,(a) ethyl acetate,(b) methyl acetate,(c) methyl salicylate,(d) ethyl benzoate,(c) methyl salicylate,tincture
21,21.0,Which of the following statements is incorrect?,(a) Aspirin is both analgesic and antipyretic,(b) Ampicillin is a natural antibiotic,(c) Salvarsan is toxic to human beings,(d) Some disinfectants are used as antiseptics in lower concentrations,(b) Ampicillin is a natural antibiotic,unstable
22,22.0,Which ofthe following is not an antibiotic?,(a) Chloramphenicol,(b) Ofloxacin,(c) Penicillin,(d) Prontosil,(d) Prontosil,inhibit
23,23.0,Which of the following antibiotic is bactericidal?,(a) Erythromycin,(b) Tetracycline,(c) Penicillin,(d) Chloramphenicol,(c) Penicillin,control
24,24.0,The antibiotic which is effective against certain strain of cancer cells,(a) dysidazirine,(b) sulphanilamide,(c) vancomycin,(d) ofloxacin,(a) dysidazirine,instead
25,25.0,Which of the following is not an antidepressants?,(a) Ipronizaid,(b) Phenelzine,(c) Equanil,(d) Salvarsan,(a),high
26,26.0,Which among the following is not an antibiotic?,(a) Penicillin,(b) Oxytocin,(c) Erythromycin,(d) Tetracyclin,(b) Oxytocin,release
27,27.0,Which one is a broad spectrum antibiotic?,(a) Chloramphenicol,(b) Plasmoquin,(c) Xylocaine,(d) Antiseptic,(a) Chloramphenicol,plasmoquin
28,28.0,What is tincture of iodine?,(a) 2-3% solution of iodine in alcohol-water mixture,(b) A mixture of iodine in chloroxylenol,(c) A mixture of 0.2% phenol and 2-3% iodine in water,(d) 2-3% solution of iodine in potassium iodide,(a) 2-3% solution of iodine in alcohol-water mixture,different
29,29.0,The use of aspartame is limited to cold foods and drinks because,(a) it is unstable to heat and decomposes at cooking temperature,(b) it is 500 times sweeter than cane sugar,(c) it becomes bitter at cooking temperature,(d) it reacts with the food at cooking temperature,(a) it is unstable to heat and decomposes at cooking temperature,huge
30,30.0,What is the problem faced while using alitame as artificial sweetener?,(a) It decomposes when added to the food items,(b) It provides a huge number of calories to the food,(c) It is difficult to control the sweetness of food while using it,(d) It increases the volume of the contents to a large extent,(c) It is difficult to control the sweetness of food while using it,saccharine
31,31.0,Name an artificial sweetner which is derivative of sucrose,(a) Saccharine,(b) Sucrolose,(c) Sucrobenzamide,(d) Aspartame,(b) Sucrolose,antipyretic
32,,,,,,,,time
33,,,,,,,,disinfectant
34,,,,,,,,water
35,,,,,,,,receptor
36,,,,,,,,derivative
37,,,,,,,,hydrogencarbonate
38,,,,,,,,mean
39,,,,,,,,alitame
40,,,,,,,,calorie
41,,,,,,,,certain
42,,,,,,,,oxytocin
43,,,,,,,,modification
44,,,,,,,,level
45,,,,,,,,competitive
46,,,,,,,,sucrolose
47,,,,,,,,salicylate
49,,,,,,,,analesics
50,,,,,,,,use
51,,,,,,,,fever
52,,,,,,,,alkaline
53,,,,,,,,tetracycline
54,,,,,,,,chlorodiazeposide
55,,,,,,,,sucrobenzamide
56,,,,,,,,decrease
57,,,,,,,,bacteriostatic
58,,,,,,,,salvarsan
59,,,,,,,,acid
60,,,,,,,,allergy
61,,,,,,,,solution
62,,,,,,,,patient
63,,,,,,,,artive
64,,,,,,,,antilallergic
65,,,,,,,,provides
66,,,,,,,,curing
67,,,,,,,,strain
68,,,,,,,,act
69,,,,,,,,treating
70,,,,,,,,nonnarcotic
71,,,,,,,,antifertility
72,,,,,,,,acute
73,,,,,,,,limited
74,,,,,,,,malaria
75,,,,,,,,natural
76,,,,,,,,rash
77,,,,,,,,dysidazirine
78,,,,,,,,body
79,,,,,,,,gram
80,,,,,,,,chloroquin
81,,,,,,,,broad
82,,,,,,,,ampicillin
83,,,,,,,,causing
84,,,,,,,,antimicrobial
85,,,,,,,,tranquilizer
86,,,,,,,,bacteria
87,,,,,,,,bring
88,,,,,,,,sleep
89,,,,,,,,chlordiazepoxide
90,,,,,,,,antiseptic
91,,,,,,,,antihistamine
92,,,,,,,,fungus
93,,,,,,,,correct
94,,,,,,,,statement
95,,,,,,,,food
96,,,,,,,,sweetner
97,,,,,,,,constituent
98,,,,,,,,content
99,,,,,,,,large
100,,,,,,,,being
101,,,,,,,,effective
102,,,,,,,,nasal
103,,,,,,,,problem
105,,,,,,,,curring
106,,,,,,,,aluminium
107,,,,,,,,substrate
108,,,,,,,,tension
109,,,,,,,,called
110,,,,,,,,temperature
111,,,,,,,,ethyl
112,,,,,,,,neurotransmitter
113,,,,,,,,effect
114,,,,,,,,agonistic
115,,,,,,,,sucrose
116,,,,,,,,dettol
117,,,,,,,,iodide
118,,,,,,,,difficult
119,,,,,,,,polytherapy
120,,,,,,,,synthetic
121,,,,,,,,norethindrone
122,,,,,,,,bringing
123,,,,,,,,antagonist
124,,,,,,,,analgesic
125,,,,,,,,gastric
126,,,,,,,,concehtration
127,,,,,,,,hydroxide
128,,,,,,,,paracetamol
129,,,,,,,,range
130,,,,,,,,heat
131,,,,,,,,helpful
132,,,,,,,,drink
133,,,,,,,,extracted
134,,,,,,,,medium
135,,,,,,,,ionic
136,,,,,,,,sweeter
137,,,,,,,,main
138,,,,,,,,given
139,,,,,,,,juice
140,,,,,,,,artificial
141,,,,,,,,wide
142,,,,,,,,cold
143,,,,,,,,phenelzine
144,,,,,,,,prontosil
145,,,,,,,,bitter
146,,,,,,,,vasodilation
147,,,,,,,,tetracyclin
148,,,,,,,,xylocaine
149,,,,,,,,sweetness
150,,,,,,,,angiotherapy
151,,,,,,,,acetate
152,,,,,,,,aspirin
153,,,,,,,,analgin
154,,,,,,,,type
155,,,,,,,,without
156,,,,,,,,intestine
157,,,,,,,,toxic
158,,,,,,,,extra
159,,,,,,,,therapeutic
160,,,,,,,,using
161,,,,,,,,spectrum
162,,,,,,,,term
163,,,,,,,,magnesium
164,,,,,,,,sodium
166,,,,,,,,antacid
167,,,,,,,,physiotherapy
168,,,,,,,,site
169,,,,,,,,addiction
170,,,,,,,,chloramphenicol
171,,,,,,,,cancer
172,,,,,,,,penicillin
173,,,,,,,,pain
174,,,,,,,,quinine
175,,,,,,,,anxiety
176,,,,,,,,agent
177,,,,,,,,terpineol
178,,,,,,,,one
179,,,,,,,,narrow
180,,,,,,,,activator
181,,,,,,,,potassium
182,,,,,,,,cooking
183,,,,,,,,bind
184,,,,,,,,phenol
185,,,,,,,,antidepressant
186,,,,,,,,kill
187,,,,,,,,volume
188,,,,,,,,enzyme
189,,,,,,,,ofloxacin
190,,,,,,,,metnal
191,,,,,,,,ibuprofen
192,,,,,,,,glycerol
193,,,,,,,,chloroxylenol
194,,,,,,,,heroin
195,,,,,,,,extent
196,,,,,,,,becomes
197,,,,,,,,hypnotic
198,,,,,,,,drug
199,,,,,,,,cane
200,,,,,,,,meprobamate
201,,,,,,,,codeine
202,,,,,,,,known
203,,,,,,,,carbonate
204,,,,,,,,number
205,,,,,,,,acidity
206,,,,,,,,antibacterial
207,,,,,,,,bactericidal
208,,,,,,,,narcotic
209,,,,,,,,itching
210,,,,,,,,penicillium
211,,,,,,,,indigestion
212,,,,,,,,sugar
213,,,,,,,,methyl
214,,,,,,,,reacts
215,,,,,,,,function
216,,,,,,,,cause
217,,,,,,,,ipronizaid
218,,,,,,,,iodine
219,,,,,,,,chemical
220,,,,,,,,lower
221,,,,,,,,bacterial
222,,,,,,,,cell
223,,,,,,,,well
224,,,,,,,,morphine
225,,,,,,,,commonly
226,,,,,,,,antibiotic
227,,,,,,,,allosteric
228,,,,,,,,mixture
229,,,,,,,,medicine
230,,,,,,,,increase
231,,,,,,,,bile
232,,,,,,,,stomach
233,,,,,,,,incorrect
234,,,,,,,,erythromycin
235,,,,,,,,ester
236,,,,,,,,producing
237,,,,,,,,amoxycilin
238,,,,,,,,concentration
239,,,,,,,,following
240,,,,,,,,chemotherapy
241,,,,,,,,natipyretic
242,,,,,,,,low
